subject,annotation,state,epoch_index,R,D_eff,M_tau,Pi,Access_all
SC4001,Sleep stage W,Wake,35,0.6570570162682212,1.9735080104938776,0.09786121250316103,1.0,1
SC4001,Sleep stage W,Wake,36,0.6228249990987836,1.895155014937205,0.1013751998613925,1.0,1
SC4001,Sleep stage W,Wake,37,0.6699950797250158,1.7741972499585599,0.09118093881343978,1.0,1
SC4001,Sleep stage W,Wake,38,0.5939633597336419,1.902911264672229,0.10414276708852735,0.6666666666666666,0
SC4001,Sleep stage W,Wake,39,0.5971640934893533,1.8982355030337594,0.09771904122374069,1.0,1
SC4001,Sleep stage W,Wake,40,0.6220696466931112,1.8528089476306302,0.0860353318652393,0.6666666666666666,0
SC4001,Sleep stage W,Wake,41,0.6016209783064468,1.9052373911883018,0.09579684421742328,1.0,1
SC4001,Sleep stage W,Wake,42,0.6348720900759192,1.9984683062937665,0.09300388792064336,0.6666666666666666,0
SC4001,Sleep stage W,Wake,43,0.6226677372805386,1.9367202175828464,0.09251535070558917,1.0,1
SC4001,Sleep stage W,Wake,44,0.6194510769536601,1.953334012980951,0.09160633424313273,1.0,1
SC4001,Sleep stage W,Wake,45,0.6222258247860791,1.9863643714673056,0.09780022530821071,1.0,1
SC4001,Sleep stage W,Wake,46,0.6119240949583046,1.8988148349871683,0.10690198347907613,0.6666666666666666,0
SC4001,Sleep stage W,Wake,47,0.6094145459221039,1.9214557451483176,0.09641321953072252,1.0,1
SC4001,Sleep stage W,Wake,48,0.6095873233046365,1.9849622303590801,0.10255906701143848,1.0,1
SC4001,Sleep stage W,Wake,49,0.6201500980803719,1.9921201185974824,0.09862330265812137,0.6666666666666666,0
SC4001,Sleep stage W,Wake,50,0.5597582098582021,1.8858099244952902,0.1009839418697045,1.0,1
SC4001,Sleep stage W,Wake,51,0.5002446768972645,1.752736163298362,0.10291776587881617,1.0,1
SC4001,Sleep stage W,Wake,52,0.49352135437773914,1.747036312083881,0.09467268606248232,0.6666666666666666,0
SC4001,Sleep stage W,Wake,53,0.47219809246730104,1.6765153636799344,0.0945077412438508,0.6666666666666666,0
SC4001,Sleep stage W,Wake,54,0.47553093781992556,1.7514729325367018,0.09427175193385752,0.6666666666666666,0
SC4001,Sleep stage W,Wake,55,0.4645783686129702,1.6702445382006117,0.09898299111870701,0.6666666666666666,0
SC4001,Sleep stage W,Wake,56,0.50435645957056,1.7556215531900836,0.08551327503121915,0.6666666666666666,0
SC4001,Sleep stage W,Wake,57,0.48413358351859853,1.7352219765871106,0.09191271841887874,0.6666666666666666,0
SC4001,Sleep stage W,Wake,58,0.46226490157321376,1.6339276106640888,0.09979318741524397,0.6666666666666666,0
SC4001,Sleep stage W,Wake,59,0.4706851336765093,1.7989411735548524,0.09327187057943638,0.6666666666666666,0
SC4001,Sleep stage 1,NREM,60,0.48884107743849586,1.766826374968544,0.10046583889913878,0.6666666666666666,0
SC4001,Sleep stage 1,NREM,61,0.5127932842372225,1.7564389818807093,0.10110442734852279,1.0,1
SC4001,Sleep stage 1,NREM,62,0.5241712828077273,1.9813769741524236,0.1059247514715671,0.6666666666666666,0
SC4001,Sleep stage 1,NREM,63,0.5142038959502564,1.8822479019305638,0.10235064724577665,1.0,1
SC4001,Sleep stage 2,NREM,64,0.5592705102009247,1.8855990562380929,0.10367593594765873,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,65,0.5282950863183787,1.7706424756950567,0.10328189200020267,1.0,1
SC4001,Sleep stage 2,NREM,66,0.4749390624368682,1.4079439441214872,0.09194613361990354,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,67,0.4438716128903948,1.3908002108701965,0.08821770237034336,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,68,0.5183819745243018,1.4068720754041686,0.09988248585373899,1.0,1
SC4001,Sleep stage 2,NREM,69,0.5391240913242349,1.5896416288051458,0.09556119792770096,1.0,1
SC4001,Sleep stage 2,NREM,70,0.3917862237882443,1.225162187462038,0.08567679452746825,0.0,0
SC4001,Sleep stage 2,NREM,71,0.5365472835255708,1.6577507580276303,0.0855853202063798,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,72,0.36657964356368666,1.1715449747915776,0.0715219272754089,0.0,0
SC4001,Sleep stage 2,NREM,73,0.46739196641598163,1.243912528587232,0.08440065099301594,0.3333333333333333,0
SC4001,Sleep stage 2,NREM,74,0.44537659996426826,1.3196169329103833,0.09350933720763412,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,75,0.4685225461346956,1.3561702560826732,0.08040212991821964,0.3333333333333333,0
SC4001,Sleep stage 2,NREM,76,0.5112612185178729,1.367405737573382,0.09236310233369768,1.0,1
SC4001,Sleep stage 3,NREM,77,0.44542348366117557,1.3040950070567243,0.08881240662436835,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,78,0.45402240985835707,1.3704048179274981,0.0890785199313245,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,79,0.48101751785911423,1.271213068315678,0.09021159882725506,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,80,0.44077232622608337,1.3778325970903778,0.08579306237267308,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,81,0.5016674839703043,1.4816770095193266,0.08740099524896554,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,82,0.4639681874896808,1.354380745918256,0.09271925813516324,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,83,0.4692296596653908,1.2929557369562488,0.0888093955405177,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,84,0.46488892985674857,1.3079085023730017,0.0970831940823184,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,85,0.46062426870133616,1.372116603540391,0.08790391244978556,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,86,0.45819578749170864,1.3382654853425786,0.08597940156376815,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,87,0.4445833323297053,1.2957002368608486,0.08964245010874101,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,88,0.486789954156335,1.4881623381640783,0.08646359022462256,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,89,0.48598733348808143,1.5870241046155933,0.08473500844697496,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,90,0.4493066795438288,1.3731282375870593,0.09408816361534741,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,91,0.4821777888723624,1.4556306153314889,0.09243684225659005,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,92,0.5342723929092406,1.461333808615737,0.09190282820326472,1.0,1
SC4001,Sleep stage 4,NREM,93,0.46392504619447866,1.4499035621020737,0.09405567019622366,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,94,0.4812737887571215,1.5475010066078059,0.09391601088156962,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,95,0.49517381077144923,1.5343546325532442,0.09120141640561115,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,96,0.44827887482531176,1.4514153587425895,0.08356408543388147,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,97,0.48669979003562985,1.4751865221384275,0.09651726297658497,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,98,0.4291325471348476,1.3738865173587997,0.08024950547061678,0.3333333333333333,0
SC4001,Sleep stage W,Wake,99,0.5363035845954959,1.4324854531905569,0.10083191852078684,1.0,1
SC4001,Sleep stage 3,NREM,100,0.4986702171811565,1.7214984716583885,0.09852509781854343,1.0,1
SC4001,Sleep stage 3,NREM,101,0.5028301923632884,1.4591521639291967,0.10534807714303913,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,102,0.46394469184357806,1.3123542655226237,0.09131395550384275,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,103,0.4552177223131422,1.449668924454051,0.09378704479481499,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,104,0.492311758181995,1.5016596432268903,0.09498420164854421,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,105,0.4806117335124924,1.3020421589403648,0.09204324793554605,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,106,0.4560925607582682,1.5624170585802786,0.08439132779685518,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,107,0.47388870988097187,1.297738865493247,0.09448758243652673,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,108,0.46429683877871053,1.5189606080332823,0.0898858375431987,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,109,0.48308038880721854,1.3781602570343314,0.09388130773248486,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,110,0.44083906066319156,1.3713741335584162,0.09213477041986926,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,111,0.44561392775997866,1.5230261477190286,0.09661965865150894,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,112,0.4738596348403359,1.3387038089473957,0.10132728330920794,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,113,0.44666051001180773,1.4212278108512508,0.08862549503702886,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,114,0.47586115701639786,1.5741016119519582,0.09232148458880526,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,115,0.5309894811439241,1.783420893364778,0.09831301033546747,1.0,1
SC4001,Sleep stage 2,NREM,116,0.45164898282125016,1.3624816103561834,0.10238094671879806,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,117,0.4933603111788766,1.2785357943311997,0.09640493153159298,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,118,0.46653847023981226,1.5374930357938303,0.09100504663272405,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,119,0.4946013921563995,1.9034353026985447,0.11008546427043678,0.3333333333333333,0
SC4001,Sleep stage 2,NREM,120,0.47830031220300695,1.3409870253927862,0.09148098810785078,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,121,0.48377371553325116,1.2535368886748672,0.09176367402908954,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,122,0.4522215646588335,1.1745328299651712,0.09216027268061783,0.3333333333333333,0
SC4001,Sleep stage 2,NREM,123,0.5188673055105737,1.285156439908966,0.09916351832871548,1.0,1
SC4001,Sleep stage 3,NREM,124,0.4464125117169242,1.2871802776420393,0.08034325953927632,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,125,0.4518913733147137,1.2844162464944153,0.0990939850583212,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,126,0.4240255153720832,1.422307097254415,0.08582414953224729,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,127,0.4686831289296221,1.7231482421698585,0.09578243572662067,0.6666666666666666,0
SC4001,Sleep stage 1,NREM,128,0.6003276052927845,1.7053006796143908,0.09365047294258795,1.0,1
SC4001,Sleep stage 2,NREM,129,0.4828299444573618,1.8165626232734675,0.09862995277198801,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,130,0.49018699142260275,1.633439421692065,0.092843189117282,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,131,0.36823414127144155,1.232476835096965,0.08039813791944665,0.3333333333333333,0
SC4001,Sleep stage 2,NREM,132,0.4310617038717833,1.3778214162535678,0.08876882537770242,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,133,0.5189197286149345,1.3886891443530556,0.09056665807062798,1.0,1
SC4001,Sleep stage 3,NREM,134,0.48068659902921534,1.3870140767356332,0.10893470625565074,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,135,0.4285278517538013,1.3287420251008877,0.08822866079325103,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,136,0.4877508148468932,1.3132798381830801,0.09560277007118953,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,137,0.45721156045689515,1.2069313840364408,0.09465476485949895,0.3333333333333333,0
SC4001,Sleep stage 2,NREM,138,0.4488929201088217,1.3267984864007938,0.09090343081360501,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,139,0.4493745981554522,1.393492127290523,0.09157362168201333,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,140,0.41502503739546487,1.4000518603517116,0.08907408382965104,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,141,0.4642821123180421,1.3849606139753814,0.08971567535209454,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,142,0.48718730051482817,1.3898538475885849,0.0962735250797892,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,143,0.41698012941646934,1.3660679170226036,0.08375664633060872,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,144,0.4316098777212934,1.4918606753195116,0.08561179235215978,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,145,0.4815859172871204,1.5654740516315298,0.09628978028292848,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,146,0.45465268417498056,1.582386473066125,0.08585891266759789,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,147,0.4783175363687447,1.488520644831583,0.08589864795340278,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,148,0.4871611618367124,1.6771946048015978,0.09351865575959967,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,149,0.4758106957013391,1.7295032318887937,0.100042495582026,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,150,0.4978173746924918,1.6678016665164515,0.08656979776164486,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,151,0.4011949550222399,1.2519115453238376,0.0681370438420978,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,152,0.47857184147795473,1.3281218807328612,0.09307910559322229,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,153,0.44220198661005633,1.239313655959762,0.083691927458241,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,154,0.4693681466506253,1.3180400071583929,0.09921126664718152,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,155,0.45218547944823734,1.3397964995719183,0.09280336931113693,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,156,0.4890654786898129,1.4419757369826118,0.09251482834721701,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,157,0.45206525736457626,1.498329334021023,0.08118145269981253,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,158,0.44616835261431886,1.4183027044700443,0.08105976266338076,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,159,0.46813503690181124,1.6295335378120204,0.07891354868229139,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,160,0.43403018613628636,1.5652761095862127,0.07716420460572361,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,161,0.4600511416229609,1.6323713032544591,0.0907307699228373,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,162,0.47774428086490267,1.4493461853091967,0.09151429220244454,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,163,0.45516618859498664,1.4853418347821994,0.09165803528863391,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,164,0.4256288605613114,1.4660098046020926,0.08747123632986208,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,165,0.50793151840035,1.499260520611459,0.09402046564619757,1.0,1
SC4001,Sleep stage 4,NREM,166,0.4354099038241687,1.5989277231871912,0.09471121995174701,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,167,0.49694738622519274,1.5694881954122606,0.09386001632317338,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,168,0.48741621813518726,1.6094937109247687,0.0964728939019768,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,169,0.44379562380164955,1.5567315922098235,0.08341005609775837,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,170,0.477491728895175,1.5488061698242668,0.08655616438295159,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,171,0.4924643296031733,1.686590685362045,0.09768968692562112,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,172,0.45675530150803223,1.5783589534397484,0.09298431018294295,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,173,0.4453747103929074,1.5540705531856314,0.09723382093103074,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,174,0.45907393820889275,1.6798877920210487,0.082939065081794,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,175,0.47248563235740676,1.6721696839782085,0.08759431615369931,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,176,0.4647804984817253,1.5557880098696912,0.0828386227661285,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,177,0.44042547538256765,1.6519996470750193,0.08262749164413494,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,178,0.47465176100443857,1.5936108408736762,0.09222975927385331,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,179,0.501927684308801,1.567444450363634,0.09746000773324094,1.0,1
SC4001,Sleep stage 4,NREM,180,0.4712850695770592,1.7014870928033392,0.09172658808299233,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,181,0.45572455661596284,1.7102716648030625,0.10226690812310153,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,182,0.43235481347177557,1.6426153354668183,0.08879482731910233,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,183,0.5263972312653342,1.8141629586278016,0.09244499650298946,1.0,1
SC4001,Sleep stage 4,NREM,184,0.4798695096301151,1.6483866487651733,0.08933438009295418,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,185,0.45024675678450937,1.677316830982194,0.09994566411283654,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,186,0.4649830731475022,1.66795911757674,0.09673942440943335,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,187,0.4994137382267551,1.9021542129354045,0.08886648624187662,1.0,1
SC4001,Sleep stage 4,NREM,188,0.47392986676925747,1.5786325603261087,0.09692205083053888,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,189,0.4670250062002574,1.6426433213998985,0.08989059458282996,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,190,0.4238740551569651,1.5671195421633686,0.08776766483425291,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,191,0.4863286349113039,1.8030198978571395,0.09305624885256594,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,192,0.4398076542090117,1.535096560646219,0.08013616303987613,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,193,0.496894159465628,1.7803138550777786,0.10068822427932675,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,194,0.434743785792766,1.5565798315282702,0.09063851268261003,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,195,0.4653456447681858,1.7050492995308522,0.0841926085856785,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,196,0.4716832972518159,1.7600922125746716,0.09105394795382506,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,197,0.4500662674786754,1.4831167296286574,0.09109611313519508,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,198,0.44335550460424533,1.7092446030402804,0.09218289322947629,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,199,0.4654942361933326,1.6123130878292333,0.08301706780374736,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,200,0.4627477367811431,1.6975429390277288,0.08728475387990814,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,201,0.47195487973264866,1.5822950317085884,0.09634380384809212,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,202,0.5149880943906471,1.8576341126529279,0.08867776601667239,1.0,1
SC4001,Sleep stage 4,NREM,203,0.469411939803901,1.8714160923943561,0.09366628426112064,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,204,0.46165064022730523,1.6905910395132742,0.08591755864065573,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,205,0.4617937849031693,1.6658494224010558,0.098583508083804,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,206,0.4889209376059597,1.718491510593706,0.09498268513002343,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,207,0.4844233899664529,1.8512530935824023,0.09415766616422452,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,208,0.47707102537671603,1.855566894846868,0.10445551898007041,0.3333333333333333,0
SC4001,Sleep stage 4,NREM,209,0.4792830489873112,1.52279575084599,0.09469419121369972,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,210,0.4366153787662382,1.732663190273308,0.08998720321293581,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,211,0.4983236044022333,1.9420301905357042,0.09764402781689754,1.0,1
SC4001,Sleep stage 4,NREM,212,0.446179689494621,1.700724830261791,0.09391647839724752,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,213,0.4982093919343409,1.6297784121546017,0.09451303538750433,1.0,1
SC4001,Sleep stage 4,NREM,214,0.45523681574515346,1.5527580697168146,0.08915013309658901,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,215,0.5098475796907566,1.6596025474243874,0.08804507149871649,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,216,0.4851812059554069,1.8132148122374068,0.0927860696074378,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,217,0.4146940697278275,1.707577579067884,0.08954070873418707,0.6666666666666666,0
SC4001,Sleep stage 4,NREM,218,0.5285508448496168,1.5917593785703268,0.10720892940304608,0.6666666666666666,0
SC4001,Sleep stage 1,NREM,219,0.6101968764941037,1.8233153490007807,0.09855364714696409,1.0,1
SC4001,Sleep stage 3,NREM,220,0.5212732752568766,1.922809691451396,0.09838767554323576,1.0,1
SC4001,Sleep stage 3,NREM,221,0.49566806329386515,1.9407875030089978,0.09410135561099886,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,222,0.5272603966476677,1.9230307689416937,0.10338236270361673,1.0,1
SC4001,Sleep stage 3,NREM,223,0.4997229301502219,1.7376173966923572,0.09752277721654239,1.0,1
SC4001,Sleep stage 3,NREM,224,0.5230830158837951,1.824341067109077,0.09674698243441575,1.0,1
SC4001,Sleep stage 3,NREM,225,0.5330389658142638,1.9204390739417236,0.10434704159869966,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,226,0.5097138931135109,1.7660364082687363,0.09866170036263318,1.0,1
SC4001,Sleep stage 2,NREM,227,0.5077046938591435,1.5945486342195956,0.09725409923522588,1.0,1
SC4001,Sleep stage 2,NREM,228,0.4667644220276032,1.427201631009603,0.09257370845654565,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,229,0.5104215147719781,1.3707930035662368,0.09914708646596819,1.0,1
SC4001,Sleep stage 3,NREM,230,0.40098109673296056,1.253626953480148,0.0818811219438615,0.3333333333333333,0
SC4001,Sleep stage 3,NREM,231,0.4369720134052642,1.400453285810868,0.08080280745593178,0.3333333333333333,0
SC4001,Sleep stage 2,NREM,232,0.4876069859562904,1.8513274822517827,0.09174674591426091,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,233,0.4774638686150656,1.5535589283090543,0.10523015426082519,0.3333333333333333,0
SC4001,Sleep stage 2,NREM,234,0.4968242600056472,1.7811663369567345,0.10232291804067745,0.6666666666666666,0
SC4001,Sleep stage 2,NREM,235,0.5160316005880949,1.4421544221261136,0.10122473722838796,1.0,1
SC4001,Sleep stage 2,NREM,236,0.5271477876605192,1.6067506519261507,0.10454621306789079,0.6666666666666666,0
SC4001,Sleep stage 3,NREM,237,0.4801700305649818,1.3431447907258791,0.0974516197483776,0.6666666666666666,0
SC4001,Sleep stage R,REM,238,0.545650892575823,1.972883427039172,0.09931811933627453,1.0,1
SC4001,Sleep stage R,REM,239,0.5226825564849866,1.8841382309703736,0.09927643802284947,1.0,1
SC4001,Sleep stage R,REM,240,0.530555175819089,1.9399059466032593,0.09843585684178657,1.0,1
SC4001,Sleep stage R,REM,241,0.5095314761989389,1.927573300537043,0.10642198414868563,0.6666666666666666,0
SC4001,Sleep stage R,REM,242,0.4624597304728218,1.9587105127915607,0.09286431476406311,0.6666666666666666,0
SC4001,Sleep stage R,REM,243,0.548113926595534,1.9750083413795254,0.1049441908982468,0.6666666666666666,0
SC4001,Sleep stage R,REM,244,0.4497564151165777,1.8341707863877244,0.1003804995020336,0.6666666666666666,0
SC4001,Sleep stage R,REM,245,0.504442724691341,1.91972787282043,0.09349066611171859,1.0,1
SC4001,Sleep stage R,REM,246,0.5181289324211803,1.8912604228218575,0.09931829313918722,1.0,1
SC4001,Sleep stage R,REM,247,0.503943609477294,1.8969335849011775,0.09863013350123212,1.0,1
SC4001,Sleep stage R,REM,248,0.5055589027714384,1.9915160585492648,0.09971809372327163,0.6666666666666666,0
